implementation	R1	R2	R3	R4	R5	R6	R7	R8	I1	I2	I3	I4	I5	I6	I7	I8	A1	A2	A3	A4	A5	A6	A7	A8	S1	S2	S3	S4	S5	S6	S7	S8	E1	E2	E3	E4	E5	E6	E7	E8	C1	C2	C3	C4	C5	C6	C7	C8	accuracy	elapse	country	fromsearch	age	gender
2	3	4	1	2	2	2	1	1	1	4	2	1	1	1	1	1	4	5	5	5	3	5	3	3	2	3	4	5	2	3	3	3	2	4	4	2	2	3	1	3	1	2	3	3	2	2	1	3	85	902	MY	0	-1	-1
2	4	1	2	1	2	2	1	1	4	4	3	3	3	3	3	2	3	4	3	3	4	4	3	3	5	5	5	2	5	5	5	5	3	4	4	2	4	3	3	4	2	4	4	2	2	1	2	2	80	143	MY	0	-1	-1
2	2	1	1	1	1	3	1	2	3	2	3	3	2	3	2	1	3	3	3	2	4	3	1	2	4	1	2	4	4	3	2	2	3	3	3	4	3	4	3	4	2	2	2	4	3	1	1	2	100	734	AU	1	-1	-1
2	3	3	2	4	1	3	1	4	2	5	4	2	1	4	4	3	5	5	4	4	4	5	5	5	3	5	5	4	5	5	3	4	2	4	3	2	2	4	3	3	2	3	3	3	5	3	2	4	97	317	CA	0	-1	-1
2	1	3	4	4	3	4	1	4	5	5	5	5	5	5	5	5	3	3	3	3	4	4	1	3	3	4	4	3	4	3	4	3	1	1	3	1	4	1	1	4	3	3	1	3	3	3	2	2	90	260	US	0	-1	-1
2	4	1	1	2	1	1	2	1	2	1	1	1	1	1	1	2	4	5	4	5	5	5	3	4	4	4	4	1	5	3	5	4	2	5	3	3	4	4	4	4	2	4	3	4	2	2	4	4	100	123	NZ	0	-1	-1
2	3	2	3	3	2	3	2	2	4	1	3	3	3	1	3	2	2	1	3	1	3	3	1	2	4	4	3	2	3	2	3	3	1	1	1	1	2	2	2	2	2	3	4	3	3	2	1	3	85	235	US	1	-1	-1
2	3	1	2	3	1	2	1	2	4	4	4	4	4	3	2	2	2	2	4	2	3	5	2	3	5	5	5	2	5	5	5	4	2	4	2	2	4	2	2	4	2	3	3	2	4	4	3	2	70	154	US	1	-1	-1
2	1	1	1	1	1	1	1	1	4	4	1	1	1	1	1	1	1	1	1	1	4	2	1	1	4	4	3	4	4	4	1	1	4	1	1	4	4	4	4	4	1	1	1	4	4	1	1	1	80	183	RS	0	-1	-1
2	3	2	1	3	2	2	2	2	3	3	1	2	1	2	2	2	2	2	1	2	2	2	2	1	3	2	2	3	3	2	2	1	2	2	1	2	3	2	2	1	3	2	3	3	2	2	2	2	70	125	US	1	-1	-1
2	2	1	1	2	1	1	1	1	4	4	4	3	3	3	3	1	3	3	5	3	5	4	-1	5	5	5	3	5	4	5	5	4	2	1	4	3	4	4	2	5	1	1	1	4	4	3	1	2	90	1024	TR	0	-1	-1
2	5	1	3	5	2	1	3	1	4	4	4	3	4	3	1	3	1	1	2	4	3	4	-1	1	5	1	1	1	1	1	1	1	1	1	3	1	4	4	5	1	3	3	5	3	4	4	4	3	90	872	US	1	-1	-1
2	3	2	2	4	4	4	3	3	2	2	1	2	1	1	1	1	4	4	2	4	2	4	3	1	4	3	3	3	3	4	3	2	4	2	4	3	4	3	4	3	4	3	4	4	3	3	3	3	85	208	US	1	-1	-1
2	3	2	1	1	1	1	1	1	4	5	3	5	4	4	4	1	4	5	1	5	5	5	3	2	4	4	3	3	5	3	4	4	2	3	4	2	4	4	3	4	3	3	3	2	3	3	1	3	95	163	GB	0	-1	-1
2	1	1	1	1	1	1	1	1	5	4	5	5	5	5	5	5	1	1	1	4	1	1	3	1	1	5	1	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	3395	US	1	-1	-1
2	2	2	1	1	2	2	2	2	5	5	5	4	5	5	5	3	5	4	5	4	4	5	4	4	4	5	4	4	4	4	4	4	2	3	2	3	2	2	2	4	2	3	2	2	2	2	1	2	90	155	CA	0	-1	-1
2	3	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	2	3	1	2	4	3	2	4	3	1	3	4	2	4	5	3	4	4	3	3	4	4	3	3	5	4	4	4	80	185	GR	1	-1	-1
2	1	1	1	1	1	1	1	-1	5	5	5	5	5	4	5	2	1	1	3	1	4	1	3	1	3	4	3	3	3	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	95	132	AU	0	-1	-1
2	5	4	5	4	3	3	4	1	3	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	5	4	3	3	3	3	3	3	1	1	1	1	4	1	3	3	3	4	3	3	3	3	1	3	95	311	AU	1	-1	-1
2	1	1	1	2	2	1	1	1	4	5	4	5	4	5	4	5	4	3	4	4	3	4	5	4	5	3	5	5	5	5	5	4	3	2	-1	5	4	5	4	4	3	2	4	4	4	4	4	3	100	235	US	0	-1	-1
2	1	1	1	1	1	1	1	1	2	4	3	1	1	3	2	1	1	1	2	1	1	2	1	2	2	2	1	2	1	1	1	4	1	1	2	1	4	1	4	1	4	1	3	3	4	3	4	3	90	142	US	0	-1	-1
2	2	2	1	3	2	2	2	2	3	4	4	3	3	4	3	3	3	3	4	3	3	4	4	4	4	3	3	4	4	3	3	2	2	2	3	3	4	3	4	3	2	2	2	2	2	2	2	2	85	210	US	1	-1	-1
2	4	3	1	3	1	3	3	3	5	5	4	1	4	4	3	2	3	3	5	3	2	3	3	4	4	5	2	2	4	3	2	3	2	4	2	4	2	3	1	3	1	4	3	3	1	2	1	1	99	585	US	0	-1	-1
2	2	1	1	2	1	2	1	1	3	2	2	3	2	2	2	1	3	3	4	4	5	4	4	4	3	3	3	2	3	3	3	3	3	2	2	2	4	1	2	4	1	2	1	1	2	1	1	2	80	85	US	0	-1	-1
2	2	2	1	1	1	3	1	2	5	4	4	3	4	4	4	3	2	2	4	4	4	3	3	4	1	4	5	4	5	5	5	4	3	3	4	2	1	3	4	5	1	2	2	2	1	1	2	1	80	156	DE	1	-1	-1
2	1	1	3	1	-1	1	2	4	4	2	3	2	3	4	4	2	4	2	2	4	2	-1	5	3	5	1	1	2	3	2	2	2	5	2	4	2	4	4	4	5	2	2	2	4	2	4	3	3	85	253	US	1	-1	-1
2	1	1	1	1	1	1	1	1	1	2	1	1	1	1	1	1	1	2	4	3	4	1	3	4	3	2	4	2	1	3	4	2	1	1	4	2	2	1	4	4	1	1	2	3	1	2	1	3	90	156	US	1	-1	-1
2	1	1	1	1	1	1	1	1	4	3	4	5	5	5	5	5	1	2	3	1	4	1	1	2	1	5	4	1	4	1	4	2	1	1	1	1	1	1	1	1	1	1	1	1	1	2	1	1	95	90	US	0	-1	-1
2	1	2	2	2	1	2	2	2	5	5	5	2	5	5	5	1	4	4	4	4	5	5	5	5	3	5	4	1	2	5	4	4	1	1	1	4	1	4	3	5	1	2	1	1	1	2	1	1	90	421	US	0	-1	-1
2	2	5	5	3	4	4	1	4	5	5	5	4	4	5	4	5	3	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	3	4	5	4	5	5	5	5	1	1	1	1	1	2	1	1	98	219	US	0	-1	-1
2	2	1	1	1	1	1	2	1	5	4	4	4	4	2	4	4	1	2	4	4	4	5	1	4	1	4	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	100	129	US	0	-1	-1
2	5	4	3	5	4	3	5	3	4	5	5	5	5	5	5	5	3	4	4	4	3	3	5	4	5	5	5	5	5	5	5	5	4	5	4	4	4	4	4	5	4	4	5	5	5	5	5	5	100	124	US	1	-1	-1
2	4	1	1	2	1	2	2	2	4	4	4	3	4	3	4	4	1	1	3	2	3	3	2	3	1	2	1	1	1	1	2	1	1	1	1	1	4	1	1	-1	2	4	4	3	5	4	3	3	95	156	US	0	-1	-1
2	3	5	2	4	3	3	4	5	5	5	5	4	4	4	4	5	3	5	5	5	5	5	5	4	5	5	5	3	5	5	5	4	3	3	5	4	5	4	5	5	3	3	2	3	3	3	3	4	94	501	US	0	-1	-1
2	1	1	1	1	1	1	1	1	3	1	1	1	1	1	1	1	1	4	5	1	5	1	4	5	5	3	3	5	3	5	4	5	1	4	4	2	5	5	1	4	4	1	1	4	1	1	1	3	100	258	PH	1	-1	-1
2	2	1	1	2	1	1	1	1	2	1	1	1	1	1	1	1	5	4	3	3	3	5	2	2	5	4	4	2	4	4	4	3	3	3	4	3	4	3	2	3	3	3	3	2	2	2	3	3	75	265	AU	1	-1	-1
2	1	1	1	1	1	1	1	1	3	5	5	3	2	5	3	2	3	4	4	4	5	4	1	2	1	5	3	1	2	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	100	121	US	0	-1	-1
2	2	1	1	1	1	3	1	1	3	3	3	3	3	3	2	2	1	1	1	1	3	2	3	1	3	1	1	5	1	1	3	1	2	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	100	164	GB	1	-1	-1
2	3	4	4	1	1	4	1	2	4	5	4	5	4	5	3	3	4	4	4	4	4	5	3	4	4	5	2	4	2	4	4	3	2	4	2	3	2	3	4	4	1	1	1	1	1	3	1	1	92	250	GB	1	-1	-1
2	4	4	1	2	1	1	1	1	5	4	2	4	2	3	2	2	5	5	4	5	4	4	2	3	4	4	2	4	1	4	4	3	4	2	2	4	2	2	2	3	4	2	2	2	2	2	2	1	70	128	US	0	-1	-1
2	1	1	1	1	1	1	1	1	4	5	4	4	4	3	4	1	2	4	1	3	1	2	1	1	4	4	3	4	5	5	5	3	2	2	3	3	1	2	1	4	1	1	1	1	1	1	1	1	90	509	IE	1	-1	-1
2	1	2	1	1	1	4	2	2	3	4	3	3	2	4	3	2	2	3	2	3	2	4	4	2	3	4	3	4	4	2	3	3	2	2	2	2	2	1	2	2	3	2	2	3	3	2	2	2	80	310	US	1	-1	-1
2	3	1	1	4	1	4	3	1	5	5	4	4	4	5	4	4	5	5	5	5	5	5	5	5	4	4	4	4	4	4	5	4	2	1	3	3	3	1	1	5	2	3	2	2	3	4	1	3	90	137	US	0	-1	-1
2	1	3	4	2	2	2	2	2	4	4	4	4	4	4	4	4	1	2	2	2	4	3	3	3	3	2	1	3	3	2	2	4	1	2	3	5	3	3	3	3	4	2	3	4	2	4	3	3	100	104	US	1	-1	-1
2	2	3	4	2	4	2	3	2	5	4	3	4	3	4	3	3	5	4	4	5	4	4	4	4	4	4	5	4	5	4	5	5	3	3	4	4	3	4	4	4	3	4	2	3	2	3	2	4	90	11367	CA	0	-1	-1
2	3	1	1	1	1	1	1	1	1	3	1	1	1	3	1	1	4	4	5	3	5	4	3	5	5	4	3	2	3	4	3	4	2	3	4	5	4	4	4	3	2	3	2	3	1	3	2	2	85	211	US	1	-1	-1
2	1	1	1	4	1	1	1	1	5	4	5	5	5	3	5	4	2	3	3	3	4	3	1	1	2	2	2	3	2	1	3	2	2	1	3	2	2	2	1	2	3	2	4	3	4	4	1	2	24	157	AU	0	-1	-1
2	2	3	2	2	2	3	2	2	3	3	4	3	2	3	2	3	1	2	2	2	4	1	3	2	4	2	4	2	3	2	3	2	1	2	1	1	3	1	1	2	1	1	1	1	1	1	2	2	85	1310	US	1	-1	-1
2	1	1	1	4	1	1	1	1	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	5	2	5	5	4	5	5	5	5	1	1	1	1	3	1	3	5	1	1	1	1	5	1	1	1	100	127	GB	0	-1	-1
2	1	1	1	3	1	1	1	1	4	3	3	2	3	3	2	3	4	3	4	4	5	4	2	4	4	1	4	1	4	2	3	2	3	3	2	1	4	3	3	2	4	4	-1	4	4	4	3	3	78	84	US	0	-1	-1
2	2	4	1	4	1	4	2	4	5	5	5	4	4	4	4	4	1	1	5	3	3	5	1	5	4	4	1	5	1	2	4	1	1	4	4	4	1	4	4	2	1	1	3	1	4	3	1	1	100	401	ZA	0	-1	-1
2	4	1	1	3	1	1	1	1	4	1	2	3	5	1	4	1	2	2	3	2	2	4	5	1	2	4	2	1	1	1	1	1	2	2	2	1	1	2	1	4	1	1	1	1	1	1	1	1	98	300	US	0	-1	-1
2	1	4	1	1	1	3	1	3	4	3	4	1	1	3	1	3	2	4	4	1	2	1	1	3	2	4	1	2	1	3	3	1	2	2	2	2	2	1	1	3	1	1	1	1	2	2	1	1	96	171	BR	1	-1	-1
2	1	1	3	1	1	1	1	1	5	5	5	2	5	5	4	4	3	4	4	1	3	4	5	4	3	3	2	4	4	3	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	2	1	1	98	250	US	0	-1	-1
2	4	3	2	3	3	3	3	3	3	4	4	2	4	4	3	3	3	3	2	2	2	3	3	2	2	3	2	3	2	2	2	2	3	2	2	2	2	2	2	2	2	3	2	3	4	4	3	3	90	276	US	0	-1	-1
2	5	4	5	3	2	3	-1	3	4	4	4	2	3	3	3	2	3	-1	3	2	-1	2	4	2	4	2	4	3	2	2	3	1	4	2	3	2	3	2	2	2	-1	1	-1	3	2	2	4	3	30	84	RO	1	-1	-1
2	3	5	4	3	2	4	4	4	4	5	5	4	4	4	2	5	4	5	4	5	5	3	5	5	5	5	5	5	5	5	4	5	1	4	2	3	1	3	1	4	3	2	1	1	2	3	1	1	97	191	US	1	-1	-1
2	1	1	1	1	1	1	1	1	5	4	5	5	5	3	5	1	4	4	1	3	3	3	1	3	1	3	1	1	2	3	3	3	1	1	1	1	3	1	1	1	1	1	1	1	1	1	1	1	100	133	US	0	-1	-1
2	3	1	1	4	1	2	4	2	1	1	1	2	1	1	3	3	1	1	1	1	1	1	4	1	3	1	1	1	1	4	5	1	4	4	1	1	1	1	4	5	1	4	1	1	1	4	1	1	95	321	AU	0	-1	-1
2	3	1	4	2	2	1	3	2	3	2	1	1	1	1	2	1	2	1	1	4	4	3	1	2	4	2	4	2	4	1	1	3	4	4	3	1	3	1	5	1	2	4	2	3	4	4	3	3	80	176	GB	1	-1	-1
2	3	2	1	4	2	4	3	3	3	4	3	2	3	2	2	4	1	1	4	1	1	1	4	2	3	3	3	2	2	1	3	1	1	1	3	2	4	1	5	1	5	4	4	5	5	5	5	5	90	251	US	1	-1	-1
2	1	1	1	1	2	1	1	1	4	3	3	3	3	3	3	1	2	4	3	3	5	3	1	3	4	4	5	4	5	4	4	4	1	3	3	2	3	3	2	2	1	1	1	2	2	1	1	1	90	131	US	0	-1	-1
2	1	4	1	3	1	4	3	2	3	4	2	3	3	3	2	1	1	5	3	3	4	3	3	5	2	4	2	1	2	2	2	4	1	1	4	4	1	1	2	1	2	1	1	1	5	2	2	3	80	197	CA	0	-1	-1
2	1	3	3	1	3	5	1	4	4	5	5	4	5	5	5	5	3	3	4	3	3	3	5	5	3	4	3	4	4	4	3	4	1	2	3	4	3	2	3	3	1	1	1	1	2	2	2	1	80	280	US	0	-1	-1
2	1	1	1	1	1	1	1	1	1	2	2	1	2	1	1	1	1	2	5	4	5	1	1	3	5	5	1	5	5	4	4	3	1	4	3	2	4	5	4	2	1	3	3	4	4	1	4	1	95	703	CA	0	-1	-1
2	4	4	3	5	3	2	3	3	3	5	5	4	3	4	3	4	1	3	5	5	3	5	4	4	3	4	3	3	4	2	3	3	3	4	4	1	4	4	4	1	2	4	3	2	3	3	3	3	90	236	US	0	-1	-1
2	1	3	4	1	1	3	1	4	5	5	5	5	5	5	5	5	5	5	3	5	5	4	4	5	5	4	5	3	3	5	5	3	1	3	1	1	1	1	1	5	1	1	1	1	1	1	1	1	100	126	US	0	-1	-1
2	1	2	1	1	1	3	1	2	5	4	4	4	4	5	4	3	2	2	3	3	4	4	3	3	4	5	5	3	5	3	3	4	1	1	1	2	1	1	1	4	1	1	1	3	1	2	1	1	95	432	US	1	-1	-1
2	1	1	1	1	1	1	1	1	1	1	4	4	4	1	-1	3	1	1	4	3	4	3	1	4	3	1	3	3	4	1	3	1	1	1	1	4	1	1	4	4	1	1	1	1	1	1	1	1	89	239	US	1	-1	-1
2	2	1	2	2	2	2	2	2	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	4	5	5	5	5	4	5	5	2	2	2	2	2	2	2	2	2	2	2	2	3	3	2	2	90	172	US	0	-1	-1
2	3	1	1	1	2	3	2	1	5	3	3	5	3	2	3	1	1	1	1	2	1	5	1	1	4	5	3	2	5	5	2	1	3	3	3	3	5	5	1	3	5	5	5	5	5	5	5	5	95	237	US	0	-1	-1
2	3	4	3	1	1	5	1	1	3	5	5	5	1	3	1	5	1	5	5	5	3	4	3	5	4	4	1	3	3	3	3	4	1	1	5	1	5	5	1	4	1	1	1	1	1	1	1	1	75	561	CA	1	-1	-1
2	2	3	2	2	2	2	2	2	4	4	4	2	4	3	3	3	5	4	4	3	4	4	3	5	4	3	3	3	3	3	3	3	3	2	2	2	3	2	2	4	2	2	2	2	2	2	2	3	75	139	US	0	-1	-1
2	5	5	3	4	3	5	4	5	3	3	2	3	2	3	3	5	1	1	2	3	2	2	3	3	3	5	5	1	5	2	2	4	1	3	5	2	3	2	1	3	5	4	5	5	5	5	5	5	100	143	US	1	-1	-1
2	3	1	1	2	1	1	4	1	5	2	3	5	3	3	4	1	2	1	3	4	1	2	1	1	2	5	4	3	4	3	3	2	2	3	4	2	5	4	4	2	3	4	5	5	4	3	4	3	100	322	MA	1	-1	-1
2	2	1	1	5	1	4	2	3	4	5	4	4	4	4	2	1	1	1	5	4	4	2	2	1	1	1	1	1	1	1	1	3	1	1	1	4	1	1	1	1	1	1	1	1	1	1	1	1	90	136	GB	0	-1	-1
2	2	2	1	3	1	3	2	2	5	4	3	4	5	2	5	4	1	3	2	2	2	5	3	2	2	4	2	3	3	4	2	2	1	1	5	2	4	2	2	4	4	4	5	4	5	5	4	5	100	215	AU	1	-1	-1
2	2	2	1	2	1	1	1	3	3	3	4	2	3	2	3	3	2	2	3	3	3	5	1	3	3	4	4	3	2	3	4	4	2	1	2	1	2	1	3	1	2	3	3	4	4	4	3	1	95	301	CA	1	-1	-1
2	3	1	3	1	2	1	1	1	3	1	1	4	2	1	1	1	4	5	5	3	1	4	5	3	5	5	5	5	5	5	2	5	3	3	5	5	5	5	3	5	3	2	1	4	1	1	2	3	90	526	SA	1	-1	-1
2	1	2	2	2	1	2	1	2	3	4	4	3	4	4	-1	3	3	1	2	2	3	3	1	3	5	5	5	4	5	4	3	4	2	2	2	2	1	2	2	4	1	1	1	1	1	2	2	1	80	159	SG	1	-1	-1
2	1	3	4	2	2	3	1	3	2	3	2	3	3	3	3	3	1	1	3	1	1	1	5	3	2	2	3	1	3	3	3	3	1	1	3	1	3	3	4	3	3	1	3	2	3	3	3	3	100	278	AU	1	-1	-1
2	1	1	3	1	1	1	1	1	3	1	3	3	3	1	2	1	1	1	1	1	3	1	3	1	3	1	1	1	1	1	1	1	3	1	3	1	3	1	3	1	1	1	1	3	4	3	3	3	90	147	AU	1	-1	-1
2	1	-1	1	1	1	1	1	1	1	2	2	2	1	1	1	1	2	3	3	3	3	1	1	2	4	5	2	4	3	2	3	3	1	3	2	2	3	2	2	1	1	2	2	2	1	1	2	1	90	102	US	1	-1	-1
2	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	100	130	IR	0	-1	-1
2	2	2	1	1	1	1	1	1	4	5	4	2	3	4	2	1	2	2	1	2	1	1	1	1	3	2	2	2	3	2	4	2	2	2	3	2	1	3	1	3	3	1	2	3	1	1	1	2	80	274	HK	0	-1	-1
2	3	3	2	1	1	2	2	1	5	3	2	4	4	4	4	1	4	4	4	4	4	4	4	5	3	3	3	4	4	4	4	2	3	4	3	4	3	3	2	2	4	3	4	4	3	2	4	2	80	160	US	0	-1	-1
2	3	3	3	2	2	3	2	2	4	2	3	4	3	3	3	4	3	4	4	3	3	4	4	4	3	3	1	4	1	4	4	2	3	2	3	3	4	3	4	3	1	3	1	1	1	3	2	3	100	177	NZ	1	-1	-1
2	1	3	1	1	1	3	1	2	5	3	1	4	4	2	3	3	3	4	2	4	4	4	4	4	3	3	4	1	4	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3	1	1	90	189	US	0	-1	-1
2	4	3	2	2	2	3	2	2	2	1	2	2	2	2	2	2	1	3	2	2	2	3	2	2	2	1	1	2	2	2	2	3	2	3	2	2	3	2	2	2	2	2	3	3	3	2	2	3	90	129	IT	1	-1	-1
2	2	1	4	1	1	2	1	1	4	3	3	1	4	3	1	4	2	4	1	5	1	5	5	2	5	5	5	4	5	3	4	2	4	2	4	1	5	3	3	4	3	3	2	1	2	1	2	2	95	279	US	1	-1	-1
2	3	4	1	3	2	4	3	4	3	4	3	3	2	2	3	4	3	3	4	3	5	5	5	5	4	4	5	3	4	4	4	5	3	4	4	3	4	5	5	5	4	4	4	3	1	1	4	4	100	327	US	0	-1	-1
2	3	1	1	2	1	1	1	1	3	2	3	3	2	2	1	1	4	5	4	5	4	4	4	5	4	4	4	2	4	1	4	2	3	3	4	3	4	1	3	3	3	3	3	3	3	1	3	3	90	125	US	0	-1	-1
2	3	3	1	4	2	3	3	3	5	4	5	5	5	4	5	3	4	1	2	3	1	5	3	5	4	4	4	3	4	4	4	3	3	2	3	2	3	3	1	3	3	3	3	1	4	5	3	3	8	196	SG	0	-1	-1
2	1	4	1	1	3	3	3	4	1	3	3	1	1	1	1	3	5	5	3	5	4	5	2	4	5	3	2	3	4	3	4	4	1	3	2	3	3	3	1	3	1	2	1	2	1	1	1	1	95	325	US	0	-1	-1
2	3	1	3	1	1	1	1	1	1	1	1	1	1	1	2	1	2	5	5	4	4	-1	5	5	4	4	4	4	4	4	4	2	3	2	3	4	4	4	5	1	2	1	2	1	1	3	2	1	80	243	US	1	-1	-1
2	2	3	2	2	2	3	2	3	4	4	4	4	4	-1	4	4	4	3	4	3	4	4	1	3	4	3	4	3	4	4	3	3	3	2	3	3	2	3	3	3	3	2	3	3	2	2	2	2	80	191	MY	1	-1	-1
2	1	1	1	1	1	1	1	1	3	4	4	4	3	4	4	1	3	4	2	3	4	3	5	4	1	3	3	1	3	3	2	1	1	1	1	3	1	1	1	4	1	2	1	1	1	1	1	1	100	177	US	0	-1	-1
2	3	2	1	2	2	2	1	1	4	5	4	3	5	5	4	4	4	4	5	5	5	4	3	5	3	4	4	3	4	3	3	3	2	2	3	3	2	2	2	2	3	3	3	3	3	3	3	3	90	389	US	1	-1	-1
2	1	3	2	3	2	3	3	1	3	3	3	2	4	2	3	1	5	5	3	5	5	5	5	5	2	4	3	4	3	1	3	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	80	234	GB	1	-1	-1
2	-1	1	3	2	1	2	2	1	3	2	4	3	3	2	3	1	5	3	5	5	3	5	2	2	5	3	5	2	5	1	3	3	3	1	1	4	3	4	1	4	3	3	4	1	3	5	3	2	80	242	MY	0	-1	-1
2	4	4	4	4	3	3	4	2	3	5	3	4	4	2	4	3	1	1	1	1	1	1	2	1	4	4	3	3	3	3	4	1	2	1	3	1	3	3	2	4	3	3	3	3	4	3	3	3	95	373	GB	1	-1	-1
2	2	1	1	1	1	1	1	1	3	4	3	2	3	2	1	1	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	2	3	3	3	2	3	2	4	1	2	1	2	1	1	1	1	95	132	US	0	-1	-1
2	2	1	1	1	1	1	1	1	1	3	1	2	3	1	1	1	3	1	3	5	1	5	1	1	4	2	4	1	3	2	1	1	1	4	3	4	1	4	1	1	1	2	2	1	1	3	1	1	100	155	US	0	-1	-1
2	3	4	1	2	3	2	3	3	2	3	1	1	1	2	1	2	4	1	1	5	1	5	3	2	3	3	4	4	3	3	2	2	2	2	3	1	3	2	2	3	3	4	3	3	3	3	2	3	80	304	US	1	-1	-1
2	5	4	4	2	4	4	3	4	4	4	4	2	4	4	3	4	1	1	2	2	1	2	4	4	4	1	4	4	4	2	4	2	2	2	1	3	4	2	3	1	1	3	1	1	1	2	2	1	90	207	US	0	-1	-1
2	2	2	2	2	2	2	3	1	3	3	3	2	3	4	4	4	1	3	5	1	4	5	5	4	2	2	3	4	2	4	3	2	3	2	2	1	2	3	1	5	2	2	2	1	2	3	1	2	85	162	US	0	-1	-1
2	4	1	1	3	1	1	1	1	4	4	4	4	4	4	3	4	1	1	3	4	4	3	1	4	3	4	4	3	4	5	5	3	1	1	1	1	1	1	1	4	3	1	1	1	4	3	1	2	90	136	US	1	-1	-1
2	1	1	1	1	1	1	1	1	1	3	1	1	1	1	1	5	1	1	1	1	1	1	1	5	1	1	3	3	1	1	1	1	3	1	3	1	1	1	1	1	1	1	1	1	1	1	1	1	90	293	US	1	-1	-1
2	2	1	4	2	2	1	2	1	5	4	4	5	4	4	4	3	3	2	2	3	2	5	3	2	4	4	3	2	3	4	4	3	4	2	3	2	2	2	3	1	2	2	2	2	2	2	2	2	89	120	US	1	-1	-1
2	4	3	2	3	2	4	3	3	4	4	4	4	4	3	4	4	4	4	4	4	4	3	2	4	5	5	4	4	4	4	4	4	2	2	4	4	4	4	3	2	3	2	4	2	4	3	2	2	70	515	US	0	-1	-1
2	5	5	2	1	3	4	2	4	3	2	2	2	2	2	2	3	3	4	3	5	4	5	3	2	4	3	5	2	4	2	3	3	5	1	3	2	2	3	4	1	3	1	2	1	1	1	1	1	65	223	CA	0	-1	-1
2	2	3	2	3	1	3	1	1	5	1	1	2	4	2	4	1	1	5	5	4	5	4	4	5	4	4	4	2	4	1	1	2	1	1	1	2	2	1	1	2	1	3	1	1	1	1	1	1	95	160	GB	0	-1	-1
2	4	4	2	5	3	4	4	3	4	5	5	3	5	5	5	5	3	5	4	5	5	5	5	5	3	3	2	5	3	3	2	2	3	2	2	4	3	2	4	2	1	1	1	1	1	2	1	1	95	693	US	0	-1	-1
2	4	1	1	3	2	1	2	1	5	5	5	5	5	5	5	5	1	3	4	2	5	2	2	3	4	3	1	4	3	3	3	1	1	2	2	3	2	2	1	4	1	3	2	2	5	4	1	1	90	1759	BY	0	-1	-1
2	3	1	1	1	1	2	2	3	5	4	3	1	3	3	3	1	2	2	1	2	2	3	1	2	4	4	4	3	3	2	4	3	1	5	3	2	1	3	2	2	4	4	4	4	2	5	2	3	90	196	US	1	-1	-1
2	1	3	1	3	1	3	3	3	3	3	3	3	3	3	3	3	3	4	4	4	4	4	4	4	4	4	3	4	4	-1	4	1	1	1	2	2	1	3	4	3	1	1	1	1	1	1	1	1	80	221	US	0	-1	-1
2	1	2	1	1	1	1	1	1	4	4	4	2	4	3	2	2	3	4	4	3	4	3	3	5	2	2	2	2	2	1	2	2	2	1	1	2	2	1	1	2	2	1	1	1	1	1	1	1	85	173	US	0	-1	-1
2	1	-1	1	1	1	1	1	1	5	4	4	5	4	4	4	1	1	1	1	1	1	1	1	1	4	5	5	4	5	5	5	4	1	1	1	1	1	1	1	1	1	-1	1	1	1	1	1	1	100	134	US	0	-1	-1
2	5	3	2	5	3	4	2	4	3	3	3	4	4	3	4	5	1	1	1	2	2	2	5	4	3	4	4	4	4	4	2	4	2	3	3	2	4	2	2	2	2	4	2	3	2	5	2	2	60	371	US	1	-1	-1
2	1	2	1	2	1	2	1	1	5	2	2	4	4	2	4	1	4	4	4	1	1	4	1	3	4	4	2	3	4	4	5	2	1	2	5	4	5	3	2	2	1	3	2	2	2	3	1	1	100	205	ZA	1	-1	-1
2	3	3	1	3	1	1	1	1	5	4	2	1	1	3	1	1	1	1	4	3	2	-1	1	1	4	3	1	4	1	5	3	3	3	4	3	3	1	3	4	3	1	1	3	1	1	1	1	2	80	272	GB	0	-1	-1
2	2	1	1	2	1	2	2	2	4	3	3	3	3	4	3	3	4	4	4	4	4	5	4	4	3	4	3	3	4	4	5	3	1	2	3	2	4	3	3	3	1	2	2	2	3	3	3	3	80	105	US	1	-1	-1
